   r (kpc/h)    Vrot   N(i)  Vrot(measured)   %error        Vcirc       Vc%error       vphirms/vphirm_th Vr_rms/Vr_rms_th   Vz_rms/Vz_rms_th  
   12.15760  224.35237    6.00000  223.87012    0.00215  224.79984   -0.00978    1.03399    0.68518    0.50143
   12.16040  224.35297    6.00000  223.72670    0.00279  224.79987   -0.00978    1.17116    0.69619    0.47873
   12.16320  224.35353    6.00000  224.00676    0.00155  224.79984    0.00000    0.90262    0.82846    0.61724
   12.16600  224.35411    6.00000  227.49060   -0.01398  224.79987    0.00000    0.47135    0.34217    0.80616
   12.16880  224.35472    6.00000  223.19426    0.00517  224.79991    0.00000    0.31095    0.88617    0.81270
   12.17160  224.35533    6.00000  225.24648   -0.00397  224.79996    0.00000    0.58202    0.60479    0.45589
   12.17440  224.35591    6.00000  224.64836   -0.00130  224.79999    0.00000    0.98298    0.83926    0.45369
   12.17720  224.35646    6.00000  223.56848    0.00351  224.79999    0.00000    0.58221    1.05951    1.16156
   12.18000  224.35712    6.00000  225.54118   -0.00528  224.80005   -0.00978    0.80628    1.38981    1.69090
   12.18280  224.35771    6.00000  226.11574   -0.00784  224.80008   -0.00978    1.53721    0.88131    0.72699
   12.18560  224.35828    6.00000  223.32393    0.00461  224.80011   -0.00978    0.78496    1.16254    0.49541
   12.18840  224.35883    6.00000  224.46222   -0.00046  224.80011    0.00000    1.16258    0.99416    1.06546
   12.19120  224.35939    6.00000  223.35811    0.00446  224.80011   -0.00978    0.75018    1.27029    1.08771
   12.19400  224.35994    6.00000  224.59613   -0.00105  224.80011   -0.00978    0.51915    0.62421    0.79969
   12.19680  224.36052    6.00000  224.31313    0.00021  224.80008    0.00978    0.81709    1.11298    0.86619
   12.19960  224.36108    6.00000  227.00435   -0.01178  224.80011    0.00000    1.09783    0.41464    0.91131
   12.20240  224.36168    6.00000  226.43312   -0.00923  224.80013   -0.00978    1.27216    1.27847    0.94163
   12.20520  224.36220    6.00000  225.14795   -0.00350  224.80013    0.00000    1.07350    0.86343    1.48394
   12.20800  224.36275    6.00000  223.73833    0.00278  224.80011    0.00000    0.45781    1.20202    1.06964
   12.21080  224.36334    6.00000  226.90387   -0.01132  224.80013    0.00978    0.93400    0.59960    1.22657
   12.21360  224.36388    6.00000  224.41017   -0.00021  224.80016   -0.00978    0.74152    0.74184    0.77333
   12.21640  224.36450    6.00000  224.63777   -0.00122  224.80017    0.00000    0.66381    1.44599    1.45713
   12.21920  224.36497    6.00000  222.09875    0.01010  224.80011   -0.00978    1.04313    0.71476    0.62449
   12.22200  224.36554    6.00000  221.32268    0.01356  224.80013    0.00000    0.87765    0.87161    1.15325
   12.22480  224.36607    6.00000  223.05495    0.00584  224.80011    0.00978    0.94757    0.48812    1.01872
   12.22760  224.36658    6.00000  223.72057    0.00288  224.80011   -0.00978    0.38894    1.04299    1.00388
   12.23040  224.36713    6.00000  222.87639    0.00664  224.80008    0.00000    1.27036    0.96513    0.92989
   12.23320  224.36768    6.00000  223.77910    0.00262  224.80005    0.00000    1.09241    1.11504    0.49086
   12.23600  224.36818    6.00000  223.40051    0.00431  224.80003   -0.00978    1.24682    0.80319    0.81791
   12.23880  224.36877    6.00000  224.90437   -0.00239  224.80005   -0.00978    1.15048    0.62182    0.57921
   12.24160  224.36931    6.00000  223.26538    0.00492  224.80005    0.00978    0.48344    0.80824    0.70453
   12.24440  224.36977    6.00000  226.69774   -0.01038  224.79999    0.00000    1.22345    0.87232    0.64981
   12.24720  224.37041    6.00000  225.76183   -0.00620  224.80003    0.00978    0.63912    0.60363    1.11781
   12.25000  224.37085    6.00000  223.70586    0.00296  224.79999    0.00000    0.33798    1.04503    0.60709
   12.25280  224.37141    6.00000  225.47639   -0.00492  224.79999    0.00978    1.11726    0.89100    0.64621
   12.25560  224.37190    6.00000  224.30727    0.00029  224.79994    0.00000    0.41814    0.69483    0.71011
   12.25840  224.37238    6.00000  224.50359   -0.00058  224.79984    0.00978    1.08798    0.76312    0.82200
   12.26120  224.37288    6.00000  223.57936    0.00354  224.79982    0.00000    0.64059    1.24837    0.74564
   12.26400  224.37337    6.00000  225.68318   -0.00584  224.79976    0.00000    0.88882    0.65468    0.85628
   12.26680  224.37392    6.00000  225.15041   -0.00346  224.79974    0.00978    0.85625    0.56819    0.92423
   12.26960  224.37447    6.00000  225.62860   -0.00559  224.79976    0.00000    0.56747    0.97975    0.75642
   12.27240  224.37498    6.00000  224.49498   -0.00053  224.79974    0.00000    0.94365    0.85748    0.30186
   12.27520  224.37549    6.00000  225.63812   -0.00563  224.79971   -0.00978    1.22743    1.50221    0.57191
   12.27800  224.37598    6.00000  222.02608    0.01047  224.79967   -0.00978    1.24987    1.36562    1.16829
   12.28080  224.37648    6.00000  224.57039   -0.00086  224.79964    0.00978    0.80661    0.95332    1.18502
   12.28360  224.37695    6.00000  222.60498    0.00790  224.79958    0.00000    0.59736    0.60090    0.47152
   12.28640  224.37744    6.00000  224.46246   -0.00038  224.79951    0.00000    1.51507    0.84482    0.58431
   12.28920  224.37799    6.00000  224.88835   -0.00227  224.79950    0.00978    1.00728    0.65826    0.91809
   12.29200  224.37840    6.00000  223.16278    0.00542  224.79941    0.00000    1.24205    0.58217    1.04796
   12.29480  224.37886    6.00000  226.33559   -0.00872  224.79933   -0.00978    0.81587    0.79762    0.84853
   12.29760  224.37939    6.00000  221.66948    0.01208  224.79933    0.00978    0.94427    1.44410    0.49331
   12.30040  224.37987    6.00000  224.33778    0.00019  224.79929   -0.00978    0.48286    0.79285    0.54928
   12.30320  224.38036    6.00000  223.87947    0.00223  224.79921    0.00978    1.34266    0.93382    0.70851
   12.30600  224.38081    6.00000  224.65796   -0.00124  224.79916   -0.00978    0.97529    0.86110    1.40737
   12.30880  224.38135    6.00000  224.89037   -0.00227  224.79913    0.00000    0.65040    0.85728    0.67857
   12.31160  224.38179    6.00000  223.87144    0.00227  224.79906   -0.00978    1.04478    0.45863    0.64380
   12.31440  224.38225    6.00000  226.46211   -0.00927  224.79897    0.00000    0.68710    0.97118    0.87043
   12.31720  224.38275    6.00000  224.92339   -0.00241  224.79893    0.00000    1.52828    0.90195    0.98541
   12.32000  224.38316    6.00000  225.33122   -0.00423  224.79884    0.00000    1.58758    0.67784    0.62083
   12.32280  224.38365    6.00000  226.95674   -0.01147  224.79880    0.00000    0.73987    0.68790    0.39410
   12.32560  224.38405    6.00000  225.87329   -0.00664  224.79868    0.00000    0.35205    1.37735    0.98651
   12.32840  224.38452    6.00000  225.04089   -0.00293  224.79863   -0.00978    0.59781    0.62799    1.10949
   12.33120  224.38501    6.00000  222.50960    0.00836  224.79857   -0.00978    0.76681    0.77785    0.82840
   12.33400  224.38554    6.00000  225.42924   -0.00465  224.79855    0.00000    1.04003    0.96769    0.45902
   12.33680  224.38588    6.00000  223.53078    0.00381  224.79839    0.00978    0.84582    0.58783    0.56941
   12.33960  224.38640    6.00000  226.09377   -0.00761  224.79839    0.00000    0.40002    0.99076    1.64437
   12.34240  224.38684    6.00000  222.12761    0.01007  224.79828    0.00978    0.67945    1.00772    0.35264
   12.34520  224.38733    6.00000  224.16888    0.00097  224.79823    0.00978    0.78894    0.52147    1.25392
   12.34800  224.38774    6.00000  223.60527    0.00349  224.79814    0.00000    0.87538    0.84463    0.77075
   12.35080  224.38814    6.00000  223.35493    0.00460  224.79802    0.00978    1.36238    0.96519    0.71787
   12.35360  224.38857    6.00000  222.72504    0.00741  224.79793   -0.00978    1.00793    0.88309    0.78456
   12.35640  224.38908    6.00000  223.30833    0.00482  224.79790    0.00000    0.68569    0.91772    0.49887
   12.35920  224.38945    6.00000  221.81602    0.01147  224.79773    0.00978    0.67566    1.03381    0.69184
   12.36200  224.38994    6.00000  224.96046   -0.00254  224.79770    0.00978    0.81002    0.70073    0.39574
   12.36480  224.39034    6.00000  220.61700    0.01682  224.79761   -0.00978    0.98486    0.64644    1.32284
   12.36760  224.39081    6.00000  225.69185   -0.00580  224.79753    0.00978    1.53609    0.93869    0.97057
   12.37040  224.39122    6.00000  225.39403   -0.00447  224.79744    0.00000    0.91776    1.12597    1.00919
   12.37320  224.39162    6.00000  223.41963    0.00433  224.79736   -0.00978    0.64509    1.03811    0.99400
   12.37600  224.39209    6.00000  224.25423    0.00061  224.79727    0.00000    0.95997    1.00430    0.92156
   12.37880  224.39246    6.00000  222.80109    0.00709  224.79712    0.00000    0.90571    1.34904    0.60940
   12.38160  224.39294    6.00000  228.11568   -0.01659  224.79707    0.00978    0.49426    1.17770    0.80816
   12.38440  224.39333    6.00000  224.54437   -0.00067  224.79695    0.00000    0.63536    0.73340    1.25856
   12.38720  224.39374    6.00000  224.44881   -0.00025  224.79686    0.00000    0.62791    0.56350    0.87590
   12.39000  224.39412    6.00000  225.83940   -0.00644  224.79674   -0.00978    1.10363    0.57892    0.45185
   12.39280  224.39452    6.00000  225.66942   -0.00568  224.79662   -0.00978    1.00807    1.14010    0.90374
   12.39560  224.39491    6.00000  224.63857   -0.00109  224.79649    0.00978    0.85244    1.06780    0.95798
   12.39840  224.39537    6.00000  224.20503    0.00085  224.79642    0.00000    1.06517    1.23408    0.78724
   12.40120  224.39580    6.00000  222.90651    0.00664  224.79634    0.00000    0.88575    0.96779    0.79275
   12.40400  224.39624    6.00000  225.94786   -0.00691  224.79626    0.00000    0.97902    0.39071    1.45964
   12.40680  224.39661    6.00000  221.46474    0.01307  224.79613    0.00000    0.95812    0.88345    0.96165
   12.40960  224.39699    6.00000  226.31458   -0.00855  224.79601   -0.00978    1.32676    1.17968    0.69875
   12.41240  224.39740    6.00000  222.09059    0.01028  224.79591    0.00000    0.74981    1.17460    0.84408
   12.41520  224.39772    6.00000  225.37071   -0.00434  224.79573    0.00000    0.82455    1.33658    1.19180
   12.41800  224.39809    6.00000  224.94814   -0.00245  224.79559    0.00000    0.72166    1.13531    0.81101
   12.42080  224.39848    6.00000  225.00673   -0.00271  224.79547    0.00000    0.33541    0.81468    0.85974
   12.42360  224.39888    6.00000  223.28157    0.00498  224.79538    0.00000    1.43099    1.04056    1.08377
   12.42640  224.39928    6.00000  226.08856   -0.00753  224.79526    0.00978    0.61231    1.55176    1.44649
   12.42920  224.39966    6.00000  224.35033    0.00022  224.79510    0.00000    1.46766    0.66697    1.11954
   12.43200  224.40010    5.00000  226.02046   -0.00722  224.79503    0.00000    0.61364    1.31596    0.66140
   12.43480  224.40044    5.00000  226.95561   -0.01139  224.79489    0.00000    0.64934    0.97765    0.53164
   12.43760  224.40083    5.00000  224.63615   -0.00105  224.79478    0.00000    0.67811    0.56080    1.33140
   12.44040  224.40120    5.00000  224.51079   -0.00049  224.79462    0.00000    0.66571    0.91098    0.88678
   12.44320  224.40154    5.00000  223.76123    0.00285  224.79448    0.00000    1.11893    1.37635    0.52718
   12.44600  224.40193    5.00000  224.06223    0.00151  224.79436    0.00000    1.00440    0.43914    0.56942
   12.44880  224.40234    5.00000  224.68384   -0.00125  224.79425    0.00000    0.85849    0.22467    0.69219
   12.45160  224.40266    5.00000  229.35893   -0.02209  224.79408    0.00000    0.57943    0.75636    0.55197
   12.45440  224.40300    5.00000  223.41251    0.00441  224.79391    0.00000    0.79426    1.01868    0.65613
   12.45720  224.40340    5.00000  224.25533    0.00066  224.79382   -0.00978    1.01174    1.27298    0.46984
   12.46000  224.40378    5.00000  225.78909   -0.00617  224.79370    0.00000    0.53345    1.08541    1.00210
   12.46280  224.40413    5.00000  226.25769   -0.00826  224.79353    0.00000    0.83433    0.94783    0.87397
   12.46560  224.40445    5.00000  227.12878   -0.01214  224.79338   -0.00978    1.06989    0.42837    1.14622
   12.46840  224.40488    5.00000  225.46411   -0.00472  224.79329    0.00978    1.16876    0.53763    0.46868
   12.47120  224.40518    5.00000  224.71660   -0.00139  224.79312   -0.00978    0.55355    1.07212    0.69674
   12.47400  224.40556    5.00000  222.69653    0.00762  224.79297   -0.00978    0.54086    1.42185    0.96067
   12.47680  224.40584    5.00000  224.57150   -0.00074  224.79277   -0.00978    1.13805    1.44714    1.10133
   12.47960  224.40617    5.00000  224.43283   -0.00012  224.79260    0.00000    0.77108    0.87617    1.10602
   12.48240  224.40652    5.00000  224.77165   -0.00163  224.79247    0.00000    0.90374    1.26573    1.00177
   12.48520  224.40683    5.00000  227.82480   -0.01523  224.79227    0.00000    0.79015    0.79609    0.96917
   12.48800  224.40715    5.00000  224.45419   -0.00021  224.79211    0.00000    0.76597    1.28469    0.42058
   12.49080  224.40752    5.00000  223.18355    0.00545  224.79198   -0.00978    1.51394    0.38140    0.66298
   12.49360  224.40793    5.00000  225.35315   -0.00421  224.79189    0.00978    0.84090    0.66999    1.07946
   12.49640  224.40829    5.00000  224.40657    0.00001  224.79176    0.00000    1.53630    0.81021    1.18013
   12.49920  224.40865    5.00000  223.32581    0.00483  224.79161   -0.00978    1.39216    0.75197    1.09476
   12.50200  224.40891    5.00000  224.84402   -0.00194  224.79141   -0.00978    0.79506    0.65561    0.78620
   12.50480  224.40926    5.00000  222.78845    0.00722  224.79124    0.00000    0.34188    1.06854    0.91359
   12.50760  224.40962    5.00000  226.15372   -0.00777  224.79111    0.00000    0.34639    1.14974    0.89021
   12.51040  224.40988    5.00000  223.75696    0.00291  224.79091   -0.00978    0.84857    1.00953    0.86772
   12.51320  224.41020    5.00000  223.07486    0.00595  224.79071    0.00978    1.29111    0.71365    0.98530
   12.51600  224.41049    5.00000  225.30588   -0.00399  224.79051    0.00000    0.66040    0.70188    0.50677
   12.51880  224.41081    5.00000  223.49258    0.00409  224.79037   -0.00978    1.30275    0.39263    0.77143
   12.52160  224.41109    5.00000  225.53792   -0.00502  224.79013    0.00000    1.03873    0.48425    0.69137
   12.52440  224.41142    5.00000  225.66267   -0.00558  224.78998    0.00000    1.00682    0.58021    0.53011
   12.52720  224.41177    5.00000  225.91385   -0.00669  224.78984    0.00000    0.77274    1.07202    0.63573
   12.53000  224.41206    5.00000  225.01108   -0.00267  224.78964    0.00000    0.53242    0.75756    0.52379
   12.53280  224.41240    5.00000  224.83701   -0.00189  224.78952   -0.00978    1.08521    1.64317    1.23686
   12.53560  224.41267    5.00000  223.46709    0.00421  224.78928   -0.00978    0.74220    1.08202    0.95782
   12.53840  224.41304    5.00000  223.66399    0.00334  224.78915    0.00000    0.75009    1.40487    0.49014
   12.54120  224.41330    5.00000  220.51053    0.01739  224.78894    0.00000    0.25611    0.96021    0.65412
